MSC Cezar;Ranking R17 File;OFB;#28
31;"Edycja 29.";"Wrzesieñ 2024";2024-09-30;6000
---
r1_pid;r1_score;r1_loc
3444;20.1475;1291
1361;20.0955;1292
7155;20.0790;1293
10094;20.0740;1294
4219;20.0610;1295
16926;20.0420;1296
7578;20.0355;1297
1455;19.9960;1298
5890;19.9935;1299
3056;19.9890;1300
3309;19.9850;1301
9122;19.9595;1302
6255;19.9500;1303
12680;19.9090;1304
1032;19.8980;1305
11246;19.8830;1306
1456;19.8690;1307
2545;19.8190;1308
20830;19.8065;1309
3788;19.7920;1310
1604;19.7775;1311
4780;19.7355;1312
14000;19.7310;1313
11400;19.7040;1314
18250;19.7020;1315
18964;19.6715;1316
21756;19.5785;1317
5519;19.5505;1318
1493;19.5475;1319
6661;19.5160;1320
11477;19.5085;1321
8389;19.5075;1322
2040;19.4470;1323
21272;19.4410;1324
13019;19.4335;1325
11110;19.4080;1326
15226;19.3670;1327
20922;19.3410;1328
1006;19.3375;1329
3281;19.3080;1330
10401;19.2880;1331
9283;19.2855;1332
6703;19.2735;1333
6329;19.2675;1334
22618;19.2655;1335
